,humans,lat,lon
813,0,46.9706497,142.6851834
814,0,46.9706497,142.6851834
815,277,46.9595828,142.73497460502938
816,24,46.96138175,142.75510034461962
817,24,46.9637436,142.73584185207824
818,243,46.9200295,142.75004609517836
819,0,46.9706497,142.6851834
820,201,46.95279135,142.74102154514856
821,173,46.9515671,142.74078494999998
822,201,46.9515492,142.74057685000002
823,197,46.9506547,142.74145264513768
824,239,46.94898665,142.74171805491312
825,216,46.9476724,142.74196899384643
826,205,46.9463819,142.74221627503175
827,67,46.94955275,142.74164095
828,81,46.94702185,142.74212762872187
829,150,46.9221475,142.7477333
830,76,46.9369843,142.7521237
831,90,46.93481405,142.75134187424226
832,278,46.93372965,142.74747773961946
833,129,46.9326629,142.7474779
834,129,46.93473245,142.7507701
835,141,46.9363801,142.7574183
836,77,46.9343193,142.74855144999998
837,191,46.934414,142.74789205000002
838,205,46.93434785,142.7472874
839,136,46.931691,142.7583449
840,235,46.93431075,142.7521794324921
841,161,46.9342342,142.7512778537095
842,241,46.93371265,142.75163955000005
843,127,46.93368625,142.74993203699825
844,62,46.9340874,142.74638627019507
845,196,46.9331705,142.7471411
846,101,46.9326624,142.7468971
847,68,46.93225955,142.74712615
848,90,46.93186055,142.7472308526905
849,104,46.931322,142.74715760432417
850,77,46.9363801,142.7574183
851,136,46.9363801,142.7574183
852,56,46.9363801,142.7574183
853,59,46.9315386,142.7504988
854,95,46.93217295,142.7503797
855,360,46.9311547,142.74993923520643
856,59,46.93144395,142.74915347626398
857,137,46.9310478,142.74877972670234
858,154,46.93159125,142.7485540036034
859,129,46.930904350000006,142.74744799629747
860,194,46.9331799,142.750218
861,182,46.9328721,142.74927797407167
862,144,46.93257305,142.7463564807348
863,217,46.9312669,142.74658975
864,106,46.93418005,142.75439605
865,120,46.9351637,142.75617569999997
866,113,46.9345687,142.75594304999998
867,13,46.9325003,142.75763482701865
868,,46.9432652,142.71997845
869,245,46.931017,142.7527818
870,114,46.9846391,142.7364454
871,4,46.9655605,142.709595
872,24,46.94339955,142.7211866
873,48,46.9763258,142.6905162
874,12,46.98101605,142.7156572
875,12,46.98097095,142.71519592070047
876,5,46.95555295,142.69147136903473
877,,47.01188745,142.7338863421728
878,,47.011445,142.73241610639772
879,,46.9845892,142.6799918833492
880,,46.9182267,142.75652737630344
881,34,46.9078471,142.7572007
882,,46.9500054,142.71116865
883,Нет,46.9835412,142.7191475
884,45,46.921343,142.7375256
885,81,46.9685203,142.7562162
886,,46.9539767,142.7184375
887,12,46.9659744,142.7188032
888,7,46.9682946,142.71830115
889,12,46.9591877,142.70150035
890,12,46.92372825,142.7363187753356
891,12,46.9565824,142.726961395753
892,12,46.9772041,142.7196684
893,12,46.97754855,142.72133200000002
894,,46.9580922,142.72055459716006
895,,46.94999635,142.72182114999998
896,,46.9758058,142.7248971
897,,46.9596454,142.7307571
898,,46.9520879,142.7101281774958
899,,46.97190815,142.72744195
900,13,46.9633672,142.71023102398533
901,7,46.96309445,142.71026839692695
902,,46.9397315,142.73003455
903,,46.95189285,142.72371075
904,,46.9580699,142.6820682
905,19,46.95151595,142.71939432273734
906,25,46.9580699,142.6820682
907,24,46.9511538,142.7197713476926
908,26,46.9580699,142.6820682
909,,46.9440138,142.72075042699709
910,,46.97157015,142.7155152710645
911,,46.9715594,142.71511825
912,12,46.9715527,142.7145527
913,,46.983343,142.7438042
914,,46.98080715,142.74151178790768
915,,46.97558495,142.69191335621963
916,3,46.9757339,142.69274435
917,,46.97556075,142.69156405621965
918,12,46.976231,142.69075933163356
919,,46.9586334,142.70997269999998
920,,46.9818217,142.73372404999998
921,,46.98177325,142.73309877836954
922,12,46.98273765,142.7350146210344
923,,46.9717877,142.720497
924,12,46.98105515,142.71600902907667
925,12,46.9807314,142.7143941
926,12,46.98092865,142.71484705
927,,46.96026735,142.6938413250343
928,5,46.96738525,142.71269215399144
929,1,46.9670585,142.7127306
930,Нет,46.896383,142.741432
931,15,46.9380777,142.73338785
932,,46.96993865,142.6976056488168
933,,46.9512488,142.66306739909177
934,5,46.9221475,142.7477333
935,72,46.9819167,142.7358201
936,23,46.98383855,142.74247321191652
937,,46.964694,142.6961624
938,15,46.96273205,142.6959601
939,12,46.9360462,142.7321378481489
940,12,46.9356723,142.7305724265363
941,14,46.948835,142.7276946
942,Нет,46.93897805,142.73235074501946
943,,46.95627015,142.71745142581062
944,,46.9380693,142.7301148569194
945,,46.94335395,142.72072421247202
946,5,46.94331045,142.7203371475088
947,,46.9837614,142.73272320244843
948,,46.98328055,142.73246817344577
949,9,46.9836318,142.7325501
950,,46.9832145,142.7328208533063
951,,46.98255785,142.73257905
952,,46.9823607,142.7326275266234
953,4,46.9836318,142.7325501
954,,46.98313485,142.742639
955,,46.9818798,142.741324
956,,46.984601350000005,142.74344330000002
957,8,46.96679165,142.71022195
958,,46.966755500000005,142.70995929999998
959,,46.96633405,142.70858106773176
960,,46.9662964,142.7081696712329
961,11,46.97603035,142.72559107250936
962,4,46.97542915,142.72521235
963,,46.964063,142.7116250489807
964,,46.96372255,142.7116556
965,,46.9707558,142.7202679
966,,46.9395073,142.73086165
967,,46.9391702,142.7309819289252
968,Нет,46.9833577,142.71690615
969,,46.9831087,142.7132423515548
970,,46.94269855,142.7397828002165
971,,46.9426076,142.73858739603958
972,6,46.9648814,142.7018634
973,,46.9767354,142.69060827628175
974,,46.9425124,142.7373804838639
975,,46.9956442,142.72862149270887
976,31,46.96451705,142.72813292871552
977,12,46.97725055,142.71568685227103
978,46,46.96375715,142.72148274633236
979,Нет,46.977022950000006,142.73506506921365
980,110,46.969856,142.74666845000002
981,142,46.9672727,142.7495472545025
982,35,46.96847245,142.7461291311698
983,22,46.9640339,142.7463994
984,19,46.9639256,142.746033081928
985,196,46.9634457,142.7466307
986,Нет,46.96216,142.7303486
987,47,46.9679494,142.731973
988,58,46.96664605,142.73438825
989,183,46.96548055,142.73283315000003
990,18,46.93621695,142.74328612928147
991,62,46.96334675,142.7400348
992,Нет,46.96695495,142.74501535
993,155,46.9641357,142.7442887705613
994,Нет,46.9693681,142.7421593
995,Нет,46.97520525,142.7412628329289
996,Нет,46.9033058,142.7530485
997,62,46.9572944,142.68005953140096
998,212,46.9652063,142.74361405565395
999,119,46.96583495,142.7202639772786
1000,109,46.96516785,142.72015715405217
1001,131,46.969327500000006,142.69962307859697
1002,Нет,46.96464305000001,142.7411103081605
1003,22,46.9626018,142.6997477
1004,182,46.9654834,142.73532075
1005,62,46.9648022,142.7348441
1006,25,46.9649581,142.7361003
1007,Нет,46.9745763,142.74110050000002
1008,189,46.968037550000005,142.74931852545026
1009,209,46.96799105,142.74875120000002
1010,100,46.96868765,142.74809372393378
1011,48,46.96841095,142.7466846
1012,0,46.96832155,142.74470190797277
1013,5,46.9679802,142.7434979
1014,152,46.97473145,142.73949414999998
1015,Нет,46.9446743,142.7457246
1016,64,46.9687221,142.7406502
1017,122,46.9735818,142.7399498
1018,112,46.9643323,142.74248096027804
1019,0,46.9727112,142.74086369999998
1020,Нет,46.972248,142.7409623
1021,212,46.9624958,142.74277331955852
1022,115,46.9622906,142.7421848962398
1023,22,46.96370895,142.7333279628514
1024,52,46.9642852,142.7398082993272
1025,212,46.96425945,142.74535705
1026,69,46.96234215,142.74546028359592
1027,27,46.9066775,142.75689688583716
1028,10,46.90639445,142.75647541283126
1029,24,46.9078471,142.7572007
1030,18,46.9074652,142.7568690492438
1031,7,46.90685205,142.75776350720224
1032,7,46.9078471,142.7572007
1033,5,46.9062144,142.75780109206335
1034,48,46.90605545,142.7571689015528
1035,48,46.90633835,142.75741150923565
1036,40,46.96692255,142.7474545454171
1037,23,46.9398451,142.745940483953
1038,26,46.9685203,142.7562162
1039,37,46.9685203,142.7562162
1040,199,46.98576055,142.75103886907118
1041,33,46.93425835,142.75343504062715
1042,39,46.9347462,142.75474989999998
1043,72,46.93178835,142.75385799230264
1044,56,46.9311508,142.75650595000002
1045,43,46.9294826,142.75516497909518
1046,84,46.9419541,142.7481156219963
1047,15,46.9679802,142.7434979
1048,28,46.9681817,142.74724912040443
1049,36,46.9679802,142.7434979
1050,17,46.96814775,142.74673646420916
1051,,46.9735818,142.7399498
1052,,46.971018650000005,142.7416664
1053,,46.97107445,142.7420235720727
1054,,46.9693681,142.7421593
1055,,46.9670262,142.74306332387388
1056,,46.9369843,142.7521237
1057,,46.97654625,142.7441376
1058,,46.97219965,142.72931526594869
1059,,46.9706639,142.74405134555704
1060,89,46.9876106,142.74404649198632
1061,75,46.96301575,142.73843590520465
1062,140,46.88570489999999,142.75133346693798
1063,5,46.9363803,142.73368699999995
1064,Нет,46.9239408,142.733973
1065,12,46.9850749,142.7400409268456
1066,12,46.98505645,142.7397326
1067,141,46.9857077,142.74803965
1068,25,46.98512235,142.74032077735933
1069,129,46.98593205,142.75018115
1070,180,46.9835412,142.7191475
1071,120,46.9835412,142.7191475
1072,240,46.9849164,142.7345153
1073,190,46.982154,142.71791752457654
1074,201,46.98513005,142.74737944999998
1075,240,46.9835412,142.7191475
1076,249,46.9835412,142.7191475
1077,35,46.9835412,142.7191475
1078,101,46.98215705,142.7154323
1079,66,46.9827802,142.7149033
1080,163,46.981943,142.71485537451633
1081,210,46.9824964,142.7139445
1082,24,46.9835412,142.7191475
1083,31,46.9835412,142.7191475
1084,19,46.9835412,142.7191475
1085,231,46.9862256,142.7482292
1086,133,46.9835412,142.7191475
1087,48,46.9835412,142.7191475
1088,243,46.9835412,142.7191475
1089,35,46.9816733,142.7137292
1090,28,46.97961925,142.72126541799437
1091,87,46.98510925,142.745449343438
1092,68,46.98447945,142.7451164
1093,60,46.9840768,142.7444052
1094,72,46.9835968,142.74445935
1095,68,46.98306795,142.74404872451714
1096,78,46.98272945,142.74385155
1097,61,46.98231305,142.74355535
1098,23,46.98194275,142.7430123355051
1099,110,46.9814706,142.7428205950774
1100,55,46.980769300000006,142.7312561
1101,6,46.98057285,142.714538
1102,Нет,46.9807981,142.7163433
1103,225,46.9812209,142.71414435000003
1104,Нет,46.9806979,142.71564965
1105,19,46.98402465,142.73568695
1106,49,46.9819167,142.7358201
1107,16,46.9819167,142.7358201
1108,88,46.9900219,142.7335593421056
1109,74,46.98942,142.73359270016556
1110,24,46.9819167,142.7358201
1111,13,46.99350865,142.7342234809302
1112,15,46.9241954,142.7472975
1113,200,46.98016295,142.71785875
1114,125,46.97966395,142.7156730255012
1115,169,46.9802729,142.7169992
1116,51,46.93031825,142.75591418352275
1117,88,46.9305305,142.7535245
1118,105,46.9305305,142.7535245
1119,107,46.9305305,142.7535245
1120,47,46.9305305,142.7535245
1121,157,46.9303265,142.7540447
1122,40,46.9296758,142.75461977058973
1123,240,46.9485601,142.73368087439502
1124,152,46.94781205,142.73382320000002
1125,240,46.94749825,142.73437565
1126,254,46.9491373,142.73553439212628
1127,189,46.95404215,142.73191287932255
1128,122,46.95337655,142.7319359451051
1129,144,46.896383,142.741432
1130,216,46.896383,142.741432
1131,128,46.94523635,142.73817605
1132,220,46.9443075,142.7310525
1133,Нет,46.928311,142.7592369
1134,216,46.9363801,142.7574183
1135,73,46.96996015,142.74809287821094
1136,73,46.9369843,142.7521237
1137,72,46.931691,142.7583449
1138,158,46.9802729,142.7169992
1139,15,46.9363801,142.7574183
1140,71,46.9280459,142.74720695
1141,,46.931369,142.7548859
1142,Нет,46.9457635,142.72711680057083
1143,196,46.94578065,142.73756459999998
1144,145,46.94639835,142.7376504
1145,112,46.9495254,142.7409236
1146,218,46.9490469,142.7403237754542
1147,170,46.948835,142.7276946
1148,185,46.950343700000005,142.7378813
1149,195,46.950288150000006,142.73724729537503
1150,185,46.949962850000006,142.73360117542757
1151,185,46.94989395,142.73287
1152,200,46.9496262,142.7323131
1153,101,46.9496079,142.7317452
1154,207,46.95273275,142.74038623028514
1155,198,46.95267525,142.7397615245567
1156,203,46.95210085,142.73985199577209
1157,186,46.95261305,142.73908665484396
1158,193,46.95255555,142.7385142
1159,180,46.95227075,142.73568632482326
1160,232,46.9522084,142.73501395
1161,195,46.9521248,142.73406430496328
1162,230,46.9520606,142.73338224999998
1163,188,46.9519602,142.73284521516013
1164,188,46.9519339,142.73203715
1165,100,46.948835,142.7276946
1166,55,46.95408485,142.73080182851737
1167,199,46.9527713,142.7313518998506
1168,91,46.9520365,142.73125445
1169,107,46.95143475,142.73137605
1170,113,46.9512356,142.7313533
1171,88,46.950205350000005,142.7316245048906
1172,113,46.9507566,142.73667849999998
1173,71,46.94888505,142.73630580000005
1174,360,46.948835,142.7276946
1175,108,46.9502495,142.740909152726
1176,16,46.95060855,142.74080175
1177,19,46.948835,142.7276946
1178,64,46.9499068,142.7371031
1179,162,46.94899575,142.73817409999998
1180,108,46.948835,142.7276946
1181,24,46.948835,142.7276946
1182,133,46.9710037,142.7380105
1183,10,46.9454908,142.74123375404974
1184,165,46.95610975,142.73133502052332
1185,126,46.95547945,142.73161422573102
1186,24,46.9508541,142.7362284
1187,18,46.9443075,142.7310525
1188,147,46.94619975,142.7365597
1189,360,46.9443075,142.7310525
1190,240,46.9532767,142.73790549276222
1191,120,46.948835,142.7276946
1192,168,46.928311,142.7592369
1193,108,46.96906825,142.75015189983793
1194,202,46.9622706,142.7258593576135
1195,187,46.961315,142.7260216
1196,191,46.96038165,142.72644392545885
1197,191,46.9544055,142.7435328450062
1198,60,46.95104255,142.74659
1199,Нет,46.9443075,142.7310525
1200,164,46.9607577,142.7257453
1201,72,46.9825744,142.7299464
1202,72,46.97982815,142.7307424716417
1203,72,46.9825744,142.7299464
1204,147,46.9430531,142.7513665
1205,155,46.94258185,142.75158221640203
1206,128,46.942566,142.75278775550555
1207,105,46.94213975,142.7521461
1208,120,46.9416799,142.75176837439727
1209,217,46.94175725,142.75283848712263
1210,119,46.941215,142.75239274348422
1211,127,46.94074115,142.75195146907134
1212,111,46.94085005,142.75303562334886
1213,216,46.9409383,142.75363547672583
1214,54,46.9404315,142.7525738330403
1215,98,46.94002495,142.75325775962665
1216,112,46.9401792,142.75404576189655
1217,54,46.9400532,142.75451665
1218,208,46.93950685,142.75276870729778
1219,84,46.939061550000005,142.75417501017216
1220,210,46.9395549,142.75470015475906
1221,105,46.9405169,142.7381791
1222,55,46.9405169,142.7381791
1223,144,46.9405169,142.7381791
1224,107,46.9405169,142.7381791
1225,169,46.9419134,142.7547000255136
1226,108,46.9405169,142.7381791
1227,213,46.9405169,142.7381791
1228,144,46.9426399,142.75600445
1229,90,46.9426091,142.75553385
1230,54,46.94236065,142.75519028941702
1231,89,46.9418303,142.7557411769441
1232,197,46.9414087,142.75627327571272
1233,55,46.94162485,142.7553313098224
1234,54,46.94104365,142.75490352226137
1235,58,46.9408231,142.7556351768729
1236,54,46.9410816,142.75546255
1237,,46.928311,142.7592369
1238,205,47.05396985,142.73544885
1239,93,46.94980535,142.75346930580554
1240,98,46.9501696,142.75330615
1241,136,46.95070915,142.7519019
1242,170,46.9502597,142.7525845464284
1243,198,46.95027195,142.75192364999998
1244,204,46.9497806,142.74842309999997
1245,201,46.94972495,142.7478224409183
1246,203,46.9496516,142.74718324999998
1247,215,46.94957595,142.74652285774897
1248,223,46.9498764,142.7452711942073
1249,254,46.9490428,142.7455749
1250,192,46.9498484,142.7444777
1251,228,46.9478504,142.74369095
1252,206,46.947044,142.7432751
1253,206,46.9471035,142.74413040000002
1254,133,46.95004645,142.7492152242961
1255,182,46.9492054,142.74938425
1256,187,46.948898,142.74881165493213
1257,200,46.9481826,142.74958974999998
1258,212,46.9478879,142.7490145950698
1259,122,46.948586500000005,142.75014906271895
1260,128,46.9486657,142.7512140088064
1261,132,46.94816345,142.7506952106233
1262,81,46.9453592,142.75126899014086
1263,94,46.944944750000005,142.75135659575938
1264,215,46.94640205,142.74711524999998
1265,240,46.9456863,142.7459883
1266,138,46.94650085,142.7465013256875
1267,56,46.945994,142.7466913
1268,214,46.9462391,142.74528039531674
1269,186,46.94619375,142.74343284694106
1270,240,46.9956442,142.72862149270887
1271,65,46.9405169,142.7381791
1272,76,46.9389638,142.75322841865415
1273,180,46.96041665,142.7273358254423
1274,110,46.95980385,142.72694609315712
1275,52,46.9584549,142.74396425536457
1276,96,46.9089542,142.75738456086714
1277,96,46.9121278,142.7605616
1278,13,46.90849845,142.758839149194
1279,28,46.9081297,142.75878668691206
1280,22,46.9077561,142.7586728492438
1281,12,46.909029,142.75781331974366
1282,11,46.90945615,142.75801601675192
1283,27,46.90845265,142.75931124238878
1284,19,46.9080273,142.75923008653962
1285,18,46.90766355,142.75911540696
1286,5,46.9090154,142.75844474543095
1287,11,46.90945825,142.75862577306566
1288,13,46.90846545,142.75981413060623
1289,23,46.90756184999999,142.75955664919397
1290,96,46.9090621,142.75905005954553
1291,96,46.90942895,142.75923057203448
1292,96,46.90900525,142.75971322914256
1293,96,46.90939245,142.7598141527971
1294,21,46.9078471,142.7572007
1295,18,46.9078471,142.7572007
1296,17,46.9078471,142.7572007
1297,28,46.9071024,142.75681541961416
1298,96,46.9078471,142.7572007
1299,24,46.9078471,142.7572007
1300,96,46.9078471,142.7572007
1301,96,46.9078471,142.7572007
1302,11,46.90645765,142.7560724534767
1303,96,46.9061053,142.7581926844226
1304,20,46.9058684,142.75761306460674
1305,23,46.9078471,142.7572007
1306,22,46.9078471,142.7572007
1307,92,46.9569168,142.74554245512985
1308,93,46.9418671,142.7319680184406
1309,126,46.9410868,142.7327613556095
1310,64,46.940899900000005,142.73194472636547
1311,14,46.955117900000005,142.74323900000002
1312,32,46.9315615,142.75430377934342
1313,30,46.9320067,142.7543462
1314,240,46.9458439,142.73438418359848
1315,180,46.94503135,142.734318
1316,180,46.9482051,142.73302720468888
1317,96,46.94712145,142.7270967
1318,96,46.9556437,142.7269827
1319,240,46.9405169,142.7381791
1320,91,46.94400555,142.735891
1321,89,46.9536546,142.7299866
1322,8,46.96115505,142.7456472460772
1323,17,46.94344575,142.7359379
1324,120,46.9626018,142.6997477
1325,30,46.921343,142.7375256
1326,26,46.921343,142.7375256
1327,Нет,46.97932095,142.7333101044576
1328,96,46.9515551,142.7567523
1329,64,46.9487184,142.73279601621624
1330,132,46.9679802,142.7434979
1331,17,46.9580699,142.6820682
1332,12,46.97246485,142.72160492904857
1333,134,46.98225775,142.73021440852003
1334,62,46.9813174,142.73044734193746
1335,Нет,46.9825744,142.7299464
1336,16,46.921343,142.7375256
1337,87,46.9490177,142.7305208
1338,16,46.9619904,142.75434382479943
1339,48,46.9684949,142.734688
1340,34,46.96943375,142.73782094521275
1341,19,46.9624916,142.7378547
1342,17,46.956857,142.72963993652206
1343,39,46.90981375,142.73599517069766
1344,Нет,46.9638168,142.7385873
1345,97,46.9436476,142.72960949943024
1346,560,46.93321665,142.75352375
1347,26,46.9539649,142.7302948
1348,18,46.9638168,142.7385873
1349,120,46.9509989,142.7314266
1350,72,46.9485183,142.72629645
1351,59,46.94844165000001,142.72565101550416
1352,72,46.9483479,142.72503539035313
1353,72,46.9492752,142.73056255
1354,180,46.947836,142.725396804394
1355,144,46.9557427,142.7235206
1356,120,46.9468897,142.72587012362206
1357,180,46.947327900000005,142.73154689999998
1358,96,46.94581,142.73181000407249
1359,180,46.9482302,142.73193435
1360,180,46.94403275,142.7322001200692
1361,180,46.94342815,142.73230632864613
1362,240,46.9425206,142.7324925196076
1363,65,46.9639225,142.71785690000002
1364,120,46.9369843,142.7521237
1365,180,46.9505716,142.7463594
1366,120,46.9498451,142.7312537
1367,240,46.94063125,142.73279885
1368,180,46.94379635,142.7308705
1369,240,46.9427551,142.72943222431405
1370,40,46.9438621,142.72384075
1371,153,46.94788745,142.7346739453636
1372,179,46.94795115,142.73546625
1373,240,46.9452995,142.7371778
1374,108,46.9802729,142.7169992
1375,148,46.96333985,142.74191480000002
1376,,46.94729435,142.75942465
1377,,46.947434400000006,142.7598441240428
1378,,46.9471875,142.7598768816964
1379,,46.94747205,142.76028601118395
1380,,46.94723115,142.76029674452263
1381,,46.94694805,142.75918317104487
1382,,46.94691375,142.7595191414975
1383,,46.9469601,142.7598734
1384,,46.9468911,142.7603648322093
1385,,46.94664775,142.75892095660015
1386,,46.946475750000005,142.75931695238927
1387,,46.94624075,142.75858637397306
1388,,46.9462655,142.75915974750205
1389,54,46.9494007,142.73733570000002
1390,120,46.9471574,142.73888779853198
1391,219,46.9470835,142.73736023071845
1392,240,46.9532767,142.73790549276222
1393,60,46.9221475,142.7477333
1394,24,46.9643061,142.74585025
1395,24,46.96425945,142.74535705
1396,8,46.9644271,142.7438272233112
1397,24,46.9640745,142.74332825
1398,9,46.96404325,142.7428448
1399,19,46.9636119,142.74647395
1400,38,46.9627504,142.74551355
1401,23,46.96348115000001,142.7454853714517
1402,16,46.963866,142.74534832737982
1403,20,46.96314265,142.7452505
1404,19,46.96342635,142.7449059
1405,17,46.96287745,142.7442445044289
1406,17,46.96373455,142.74363564214127
1407,17,46.96324505,142.7429093
1408,166,46.948056300000005,142.7363966256387
1409,17,46.9819167,142.7358201
1410,33,46.9819167,142.7358201
1411,108,46.98025245,142.721282890502
1412,85,47.05455745,142.73551229999998
1413,151,46.9807314,142.7143941
1414,99,46.972976900000006,142.73879504742416
1415,0,46.92110235,142.7371748
1416,36,46.9825744,142.7299464
1417,42,46.9819167,142.7358201
1418,72,46.9825744,142.7299464
1419,36,46.9825744,142.7299464
1420,72,46.98226545,142.72982249550645
1421,45,46.9825744,142.7299464
1422,72,46.9825744,142.7299464
1423,72,46.9825744,142.7299464
1424,540,46.9405169,142.7381791
1425,120,46.9382305,142.7371095
1426,71,46.9382305,142.7371095
1427,396,46.9294489,142.7543822
1428,72,46.9474511,142.75914094180325
1429,Нет,46.9369843,142.7521237
1430,60,46.9607577,142.7257453
1431,84,46.9530964,142.7362115
1432,Нет,46.9592094,142.7423706
1433,Нет,46.9607777,142.7557447
1434,55,46.9672732,142.74848959633147
1435,44,46.94855635,142.726919742476
1436,61,46.948835,142.7276946
1437,108,46.931691,142.7583449
1438,108,46.931691,142.7583449
1439,141,46.9437086,142.73020910479272
1440,,46.9684949,142.734688
1441,260,46.9642206,142.7372306936834
1442,38,46.9627525,142.742011476598
1443,400,46.9287725,142.75516151260314
1444,180,46.9556651,142.7386907
1445,56,46.9408052,142.7313870906888
1446,864,46.9685203,142.7562162
1447,240,46.9646209,142.7456441
1448,72,46.9841338,142.6836564596881
1449,108,46.98409125,142.6829993343632
1450,108,46.984246600000006,142.68253649828534
1451,72,46.984067550000006,142.68193241657798
1452,108,46.98399915,142.68114303725295
1453,108,46.9839863,142.680486405
1454,108,46.9839611,142.680068505544
1455,108,46.98394105,142.6794122653846
1456,156,46.9839082,142.6789994311738
1457,108,46.98384225,142.67833379596016
1458,108,46.98385175,142.67766920951146
1459,75,46.9382305,142.7371095
1460,132,46.9382305,142.7371095
1461,93,46.9443885,142.73543990000002
1462,333,46.92770805,142.7563838261834
1463,490,46.9280231,142.75701694999998
1464,489,46.92750245,142.75748372846016
1465,175,46.9797498,142.7342372
1466,,46.931369,142.7548859
1467,60,46.9546547,142.7356873
1468,144,46.982807050000005,142.68577377484846
1469,108,46.9824808,142.68533538023345
1470,108,46.982597850000005,142.68491174393256
1471,108,46.98242445,142.68426203102084
1472,108,46.98240585,142.68383184930212
1473,72,46.9823803,142.68318192404075
1474,108,46.98249745,142.68275794880043
1475,108,46.98232515,142.68212767956106
1476,108,46.98228925,142.6813382442463
1477,108,46.98225125,142.68069671749998
1478,108,46.98222785,142.68026641425342
1479,108,46.98218525,142.67960436906262
1480,108,46.98216615,142.67919982762328
1481,108,46.98213175,142.67853465966851
1482,108,46.98197675,142.67789554528767
1483,72,46.9831557,142.68526326954265
1484,108,46.98311,142.6848542340228
1485,108,46.98311115,142.68418641210098
1486,72,46.98307055,142.68376378773326
1487,108,46.98306355,142.68311403746134
1488,72,46.9830083,142.682704355
1489,108,46.9829937,142.68204794306632
1490,108,46.98293985,142.68126477396962
1491,108,46.9828921,142.68059284499998
1492,108,46.9830362,142.6801762546956
1493,108,46.98283585,142.67952743928367
1494,108,46.98297905,142.6791002872862
1495,108,46.9827781,142.67845281126773
1496,108,46.98318905,142.6777364479622
1497,108,46.9835364,142.6809639
1498,3,46.9576184,142.7221366
1499,12,46.9714616,142.72393565
1500,13,46.948835,142.7276946
1501,4,46.9576184,142.7221366
1502,6,46.9576184,142.7221366
1503,4,46.9576184,142.7221366
1504,3,46.9576184,142.7221366
1505,5,46.9576184,142.7221366
1506,8,46.9594243,142.72157832611856
1507,2,46.9588078,142.72043390408297
1508,8,46.9563439,142.7206989
1509,51,46.9835412,142.7191475
1510,12,47.01044525,142.71615004987063
1511,16,46.9443075,142.7310525
1512,12,46.9770348,142.72871323251655
1513,12,46.9556651,142.7386907
1514,8,46.9684949,142.734688
1515,0,46.9724997,142.7390487
1516,3,46.9576184,142.7221366
1517,21,46.9827695,142.7296741545705
1518,23,46.9556651,142.7386907
1519,13,46.9956442,142.72862149270887
1520,0,46.9830369,142.7300328419375
1521,132,46.9790912,142.73393703769017
1522,37,46.9770348,142.72871323251655
1523,6,46.9956442,142.72862149270887
1524,1,46.9563439,142.7206989
1525,3,46.9797498,142.7342372
1526,7,46.9563439,142.7206989
1527,2,46.9956442,142.72862149270887
1528,15,46.9797498,142.7342372
1529,20,46.9443075,142.7310525
1530,6,46.9684949,142.734688
1531,5,46.9684949,142.734688
1532,34,46.9793936,142.73464312757142
1533,10,46.9724957,142.7401551
1534,2,46.9563439,142.7206989
1535,29,46.9790912,142.73393703769017
1536,18,46.949247850000006,142.726626
1537,0,46.9825744,142.7299464
1538,0,46.9825744,142.7299464
1539,0,46.9825744,142.7299464
1540,0,46.9825744,142.7299464
1541,7,46.9576184,142.7221366
1542,4,46.9580859,142.7218477214425
1543,3,46.95891565,142.72170122345506
1544,7,46.9576184,142.7221366
1545,0,46.9563439,142.7206989
1546,19,46.9909139,142.7439299
1547,0,46.9685203,142.7562162
1548,20,46.9897853,142.7298365
1549,12,46.9909139,142.7439299
1550,,46.9825744,142.7299464
1551,21,46.9580699,142.6820682
1552,99,46.98385175,142.67766920951146
1553,0,46.9830083,142.682704355
1554,0,46.98311115,142.68418641210098
1555,0,46.98311,142.6848542340228
1556,0,46.9831557,142.68526326954265
1557,0,46.9829937,142.68204794306632
1558,0,46.98307055,142.68376378773326
1559,0,46.98306355,142.68311403746134
1560,0,46.98213175,142.67853465966851
1561,0,46.9824808,142.68533538023345
1562,0,46.982807050000005,142.68577377484846
1563,0,46.98242445,142.68426203102084
1564,72,46.9574273,142.727438
1565,0,46.9574273,142.727438
1566,0,46.9574273,142.727438
1567,0,46.98232515,142.68212767956106
1568,72,46.96425945,142.74535705
1569,0,46.98293985,142.68126477396962
1570,72,46.9574273,142.727438
1571,0,46.9823803,142.68318192404075
1572,0,46.98228925,142.6813382442463
1573,0,46.9574273,142.727438
1574,0,46.982597850000005,142.68491174393256
1575,0,46.98240585,142.68383184930212
1576,0,46.98222785,142.68026641425342
1577,0,46.98225125,142.68069671749998
1578,0,46.9827781,142.67845281126773
1579,0,46.98249745,142.68275794880043
1580,0,46.9830362,142.6801762546956
1581,0,46.98283585,142.67952743928367
1582,0,46.98297905,142.6791002872862
1583,0,46.9828921,142.68059284499998
1584,155,46.9841338,142.6836564596881
1585,102,46.984246600000006,142.68253649828534
1586,203,46.98409125,142.6829993343632
1587,166,46.98399915,142.68114303725295
1588,0,46.98216615,142.67919982762328
1589,0,46.98218525,142.67960436906262
1590,86,46.984067550000006,142.68193241657798
1591,189,46.9839863,142.680486405
1592,188,46.98394105,142.6794122653846
1593,167,46.98384225,142.67833379596016
1594,,46.98318905,142.6777364479622
1595,98,46.9825918,142.67781109915205
1596,0,46.98197675,142.67789554528767
1597,72,46.9825744,142.7299464
1598,72,46.9825744,142.7299464
